customer_id,recency,frequency,monetary,unique_products,avg_unit_price,lifespan_days,avg_order_value,purchase_rate,revenue_per_product,r_score,f_score,m_score,rfm_score,segment,churned,cluster,cluster_name,action
17908,374,5,1411.54,178,2.92,351,282.31,0.0142,7.93,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17909,738,1,132.55,8,5.34,0,132.55,1.0,16.57,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17910,727,1,261.7,25,3.04,0,261.7,1.0,10.47,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17911,10,1,366.23,39,2.18,0,366.23,1.0,9.39,5,2,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17912,311,6,375.5,48,3.61,65,62.58,0.0909,7.82,2,4,2,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17913,59,14,3479.64,224,2.91,677,248.55,0.0206,15.53,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17914,4,1,336.43,72,1.97,0,336.43,1.0,4.67,5,2,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17915,552,1,242.13,27,2.76,0,242.13,1.0,8.97,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17916,629,2,43.87,15,1.17,104,21.94,0.019,2.92,1,3,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17917,46,3,341.28,77,2.23,317,113.76,0.0094,4.43,4,3,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17918,501,3,396.39,34,1.99,4,132.13,0.6,11.66,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17919,89,2,1840.32,37,1.7,350,920.16,0.0057,49.74,3,3,4,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17920,5,54,24516.46,715,2.55,729,454.01,0.074,34.29,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17921,65,10,2423.5,230,2.97,447,242.35,0.0223,10.54,3,5,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17922,544,1,170.4,8,4.63,0,170.4,1.0,21.3,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17923,283,3,497.0,2,3.48,262,165.67,0.0114,248.5,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17924,12,8,3536.7,27,3.49,402,442.09,0.0199,130.99,5,5,5,15,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17925,373,1,488.16,1,3.39,0,488.16,1.0,488.16,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17926,134,5,1035.49,27,3.17,446,207.1,0.0112,38.35,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17927,722,1,294.0,10,3.02,0,294.0,1.0,29.4,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17928,46,3,341.24,27,2.77,525,113.75,0.0057,12.64,4,3,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17929,12,12,3082.1,6,7.16,719,256.84,0.0167,513.68,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17930,36,13,4275.22,39,1.57,609,328.86,0.0213,109.62,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17931,135,14,3437.29,274,2.77,527,245.52,0.0265,12.54,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
17932,30,3,1331.57,84,2.74,182,443.86,0.0164,15.85,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17933,633,1,114.69,12,2.1,0,114.69,1.0,9.56,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17934,52,3,1049.15,36,3.1,354,349.72,0.0085,29.14,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17935,139,7,686.14,60,2.86,596,98.02,0.0117,11.44,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17936,6,1,389.84,68,2.38,0,389.84,1.0,5.73,5,2,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17937,9,7,4301.22,19,3.47,353,614.46,0.0198,226.38,5,4,5,14,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17938,421,1,144.29,29,3.13,0,144.29,1.0,4.98,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17939,160,1,99.14,12,2.46,0,99.14,1.0,8.26,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
17940,50,16,30393.19,11,53.58,687,1899.57,0.0233,2763.02,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17941,131,4,1433.28,5,1.92,571,358.32,0.007,286.66,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17942,8,1,77.5,2,1.53,0,77.5,1.0,38.75,5,2,1,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17944,424,1,75.41,24,1.86,0,75.41,1.0,3.14,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17945,697,3,360.35,66,2.03,0,120.12,3.0,5.46,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17946,234,2,149.58,18,3.14,26,74.79,0.0741,8.31,2,3,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
17947,38,1,176.68,9,0.94,0,176.68,1.0,19.63,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17948,148,1,358.56,1,2.49,0,358.56,1.0,358.56,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17949,2,118,118628.08,58,60.25,736,1005.32,0.1601,2045.31,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17950,73,7,1432.81,133,2.57,631,204.69,0.0111,10.77,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17951,40,4,1636.08,24,2.62,364,409.02,0.011,68.17,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17952,379,4,819.61,85,2.4,163,204.9,0.0244,9.64,2,4,3,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17953,541,1,160.82,20,3.5,0,160.82,1.0,8.04,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17954,6,19,3966.05,479,2.2,725,208.74,0.0262,8.28,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17955,199,6,949.9,16,5.01,466,158.32,0.0128,59.37,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17956,250,1,12.75,1,12.75,0,12.75,1.0,12.75,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
17957,67,1,111.68,31,1.35,0,111.68,1.0,3.6,3,2,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
17958,117,2,973.88,35,3.4,611,486.94,0.0033,27.83,3,3,3,9,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17959,593,1,140.75,2,21.03,0,140.75,1.0,70.38,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17960,172,3,135.08,37,2.19,470,45.03,0.0064,3.65,3,3,1,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17961,22,100,2995.54,486,2.89,717,29.96,0.1393,6.16,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17962,143,4,687.42,146,2.0,552,171.86,0.0072,4.71,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17963,472,4,651.51,98,3.04,217,162.88,0.0183,6.65,1,4,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17964,32,2,733.46,84,2.9,340,366.73,0.0059,8.73,4,3,3,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
17965,38,29,7240.98,588,3.25,687,249.69,0.0422,12.31,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17966,38,10,1974.42,82,1.44,652,197.44,0.0153,24.08,4,5,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17967,372,2,357.29,59,2.15,44,178.64,0.0444,6.06,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17968,374,4,888.04,106,1.9,138,222.01,0.0288,8.38,2,4,3,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17969,167,20,2369.94,113,5.04,566,118.5,0.0353,20.97,3,5,4,12,Loyal,1,0,Champions,"Reward with loyalty perks, ask for reviews"
17970,212,1,582.59,27,2.97,0,582.59,1.0,21.58,2,2,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
17971,549,1,161.94,21,3.13,0,161.94,1.0,7.71,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17972,242,1,136.04,30,4.23,0,136.04,1.0,4.53,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
17973,52,1,337.04,15,3.24,0,337.04,1.0,22.47,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17974,25,6,1858.06,279,2.11,382,309.68,0.0157,6.66,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17975,16,24,7028.83,243,3.41,475,292.87,0.0504,28.93,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
17976,373,1,706.38,56,3.53,0,706.38,1.0,12.61,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17977,30,2,1565.63,94,1.84,370,782.82,0.0054,16.66,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17978,366,4,1461.76,62,3.12,366,365.44,0.0109,23.58,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17979,36,4,757.71,116,2.34,224,189.43,0.0178,6.53,4,4,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17980,166,4,1033.42,41,2.6,227,258.36,0.0175,25.21,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17981,411,1,239.12,17,1.6,0,239.12,1.0,14.07,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17982,681,1,138.18,13,1.97,0,138.18,1.0,10.63,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17983,396,1,171.71,23,2.81,0,171.71,1.0,7.47,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17984,146,5,1191.27,209,2.25,593,238.25,0.0084,5.7,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17985,23,1,634.95,20,4.47,0,634.95,1.0,31.75,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17986,57,1,20.8,1,2.08,0,20.8,1.0,20.8,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
17987,186,5,1003.64,139,2.06,365,200.73,0.0137,7.22,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17988,12,14,489.54,115,3.48,720,34.97,0.0194,4.26,5,5,2,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17989,380,1,228.83,26,1.93,0,228.83,1.0,8.8,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17990,237,6,1527.61,40,2.55,495,254.6,0.0121,38.19,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17991,226,3,320.55,37,4.47,366,106.85,0.0082,8.66,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17992,390,1,254.13,49,2.38,0,254.13,1.0,5.19,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17993,618,1,235.19,60,2.33,0,235.19,1.0,3.92,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
17994,122,11,2313.32,227,2.62,499,210.3,0.022,10.19,3,5,4,12,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
17995,282,3,495.48,28,3.6,105,165.16,0.0283,17.7,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
17996,380,3,482.33,63,3.21,166,160.78,0.018,7.66,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17997,75,8,1970.67,133,1.52,89,246.33,0.0889,14.82,3,5,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
17998,381,3,639.24,57,3.82,358,213.08,0.0084,11.21,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
17999,38,3,730.9,125,2.99,341,243.63,0.0088,5.85,4,3,3,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
18000,565,1,124.25,6,2.02,0,124.25,1.0,20.71,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18001,13,6,953.84,120,2.31,725,158.97,0.0083,7.95,5,4,3,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18002,376,4,249.92,52,4.01,355,62.48,0.0112,4.81,2,4,1,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18003,377,1,358.61,23,1.93,0,358.61,1.0,15.59,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18004,363,1,169.47,32,2.77,0,169.47,1.0,5.3,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18005,4,2,249.72,52,3.19,43,124.86,0.0455,4.8,5,3,1,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18006,24,4,997.86,57,3.61,699,249.46,0.0057,17.51,4,4,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18007,393,1,220.32,46,1.61,0,220.32,1.0,4.79,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18008,71,23,19787.13,77,4.27,632,860.31,0.0363,256.98,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18009,236,8,2155.83,145,4.0,417,269.48,0.0191,14.87,2,5,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18010,257,1,174.8,14,5.01,0,174.8,1.0,12.49,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18011,374,2,527.03,63,3.7,194,263.52,0.0103,8.37,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18012,724,1,115.3,13,6.81,0,115.3,1.0,8.87,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18013,156,2,187.29,31,1.17,0,93.64,2.0,6.04,3,3,1,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
18014,29,1,166.42,29,2.93,0,166.42,1.0,5.74,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18015,5,1,120.03,46,1.28,0,120.03,1.0,2.61,5,2,1,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18016,33,7,1960.46,115,3.38,648,280.07,0.0108,17.05,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18017,82,4,688.0,1,1.72,350,172.0,0.0114,688.0,3,4,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18018,109,4,297.99,43,3.38,312,74.5,0.0128,6.93,3,4,2,9,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
18019,52,1,38.45,5,5.71,0,38.45,1.0,7.69,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18020,544,1,190.48,12,4.87,0,190.48,1.0,15.87,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18021,510,2,227.06,32,2.78,2,113.53,0.6667,7.1,1,3,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18022,36,5,1651.79,306,1.96,510,330.36,0.0098,5.4,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18024,153,2,389.78,21,2.58,0,194.89,2.0,18.56,3,3,2,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
18025,380,6,1177.72,83,1.91,239,196.29,0.025,14.19,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18026,501,2,2074.07,12,5.15,4,1037.04,0.4,172.84,1,3,4,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18027,99,1,115.31,21,2.79,0,115.31,1.0,5.49,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18028,584,1,192.05,4,2.75,0,192.05,1.0,48.01,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18029,643,1,433.77,18,1.74,0,433.77,1.0,24.1,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18030,5,2,230.65,8,6.71,38,115.32,0.0513,28.83,5,3,1,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18031,379,1,462.1,49,1.84,0,462.1,1.0,9.43,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18032,335,1,73.5,5,1.87,0,73.5,1.0,14.7,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18033,66,1,97.97,32,1.87,0,97.97,1.0,3.06,3,2,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
18034,22,3,793.7,182,1.52,353,264.57,0.0085,4.36,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18035,36,5,1276.74,52,2.28,349,255.35,0.0143,24.55,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18036,33,11,1563.64,221,2.56,689,142.15,0.0159,7.08,4,5,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18037,155,15,167.42,31,4.65,583,11.16,0.0257,5.4,3,5,1,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18038,557,1,149.41,25,2.5,0,149.41,1.0,5.98,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18039,375,4,579.17,137,2.12,266,144.79,0.015,4.23,2,4,2,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18040,20,2,357.2,18,3.07,226,178.6,0.0088,19.84,5,3,2,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
18041,12,38,8752.38,464,2.05,683,230.33,0.0556,18.86,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18042,54,2,281.15,13,4.29,488,140.57,0.0041,21.63,4,3,1,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18043,25,3,875.97,106,2.91,342,291.99,0.0087,8.26,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18044,5,18,3505.61,128,4.22,555,194.76,0.0324,27.39,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18045,46,1,189.4,43,2.61,0,189.4,1.0,4.4,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18046,650,1,189.63,26,6.18,0,189.63,1.0,7.29,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18047,382,2,342.69,74,2.8,0,171.34,2.0,4.63,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18048,204,3,401.73,56,2.55,290,133.91,0.0103,7.17,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
18049,438,2,556.52,82,2.32,153,278.26,0.013,6.79,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18050,360,2,412.06,22,3.18,33,206.03,0.0588,18.73,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18051,635,7,2282.28,41,1.96,96,326.04,0.0722,55.67,1,4,4,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18052,565,1,10877.18,16,0.66,0,10877.18,1.0,679.82,1,2,5,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18053,71,3,571.07,29,2.22,456,190.36,0.0066,19.69,3,3,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18054,393,1,176.5,11,2.47,0,176.5,1.0,16.05,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18055,8,14,11195.57,320,4.32,406,799.68,0.0344,34.99,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18056,289,2,554.6,28,3.08,330,277.3,0.006,19.81,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
18057,394,3,1203.56,121,2.97,297,401.19,0.0101,9.95,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18058,10,3,774.06,12,1.96,657,258.02,0.0046,64.5,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18059,24,3,306.46,17,1.91,44,102.15,0.0667,18.03,4,3,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18060,409,2,1185.46,74,3.16,156,592.73,0.0127,16.02,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18061,22,28,6488.97,30,3.86,713,231.75,0.0392,216.3,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18062,174,6,1632.67,46,3.71,424,272.11,0.0141,35.49,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18063,391,2,186.6,2,3.77,242,93.3,0.0082,93.3,2,3,1,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18064,134,11,4495.03,53,2.18,543,408.64,0.0202,84.81,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
18065,6,29,5866.63,193,4.54,724,202.3,0.04,30.4,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18066,76,3,1440.4,37,3.92,340,480.13,0.0088,38.93,3,3,4,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18067,41,1,396.33,36,2.83,0,396.33,1.0,11.01,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18068,290,1,101.7,1,16.95,0,101.7,1.0,101.7,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18069,27,11,4540.56,602,2.17,622,412.78,0.0177,7.54,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18070,670,1,314.1,9,3.82,0,314.1,1.0,34.9,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18071,258,6,1428.63,52,2.95,477,238.1,0.0126,27.47,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18072,186,1,247.44,18,0.89,0,247.44,1.0,13.75,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18073,115,12,3877.52,23,3.83,82,323.13,0.1446,168.59,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
18074,374,2,1509.04,37,4.62,131,754.52,0.0152,40.78,2,3,4,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
18075,24,20,5783.29,180,3.45,475,289.16,0.042,32.13,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18076,381,1,151.49,8,2.35,0,151.49,1.0,18.94,2,2,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18077,9,18,4338.56,141,1.71,724,241.03,0.0248,30.77,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18078,218,4,844.6,65,2.85,410,211.15,0.0097,12.99,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18079,46,5,4242.75,107,0.9,446,848.55,0.0112,39.65,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18080,19,2,1231.5,2,1.9,223,615.75,0.0089,615.75,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18081,37,3,343.45,14,3.84,97,114.48,0.0306,24.53,4,3,2,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18082,26,1,703.37,62,2.15,0,703.37,1.0,11.34,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
18083,398,1,470.73,36,3.51,0,470.73,1.0,13.08,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18084,17,3,812.93,7,3.72,372,270.98,0.008,116.13,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18085,331,4,1645.75,42,3.17,298,411.44,0.0134,39.18,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18086,275,1,101.34,7,1.48,0,101.34,1.0,14.48,2,2,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18087,99,17,14761.52,44,12.75,640,868.32,0.0265,335.49,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
18088,62,1,167.67,35,2.09,0,167.67,1.0,4.79,3,2,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
18089,447,1,428.45,9,7.78,0,428.45,1.0,47.61,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18090,422,1,349.4,47,1.7,0,349.4,1.0,7.43,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18091,594,1,360.85,25,1.68,0,360.85,1.0,14.43,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18092,3,18,16179.44,42,3.37,733,898.86,0.0245,385.22,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18093,94,8,4452.71,43,1.8,525,556.59,0.0152,103.55,3,5,5,13,Champion,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18094,82,13,6391.52,55,2.5,619,491.66,0.021,116.21,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18095,313,5,2303.09,37,2.36,286,460.62,0.0174,62.25,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
18096,12,6,1805.28,299,2.3,501,300.88,0.012,6.04,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18097,8,11,4663.32,86,2.92,715,423.94,0.0154,54.22,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
18098,397,1,550.84,85,3.54,0,550.84,1.0,6.48,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18099,128,1,168.31,19,2.14,0,168.31,1.0,8.86,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
18100,551,1,451.56,30,2.08,0,451.56,1.0,15.05,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
18101,12,5,629.16,89,2.91,662,125.83,0.0075,7.07,5,4,3,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
18102,1,145,608821.65,382,3.9,738,4198.77,0.1962,1593.77,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
